2023-12-31 17:15:55,357 INFO    StreamThr :43844 [internal.py:wandb_internal():86] W&B internal server running at pid: 43844, started at: 2023-12-31 17:15:55.356603
2023-12-31 17:15:55,358 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: status
2023-12-31 17:15:55,360 INFO    WriterThread:43844 [datastore.py:open_for_write():85] open: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/run-s2ky9vwy.wandb
2023-12-31 17:15:55,361 DEBUG   SenderThread:43844 [sender.py:send():382] send: header
2023-12-31 17:15:55,377 DEBUG   SenderThread:43844 [sender.py:send():382] send: run
2023-12-31 17:15:55,815 INFO    SenderThread:43844 [dir_watcher.py:__init__():211] watching files in: /Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/wandb/run-20231231_171555-s2ky9vwy/files
2023-12-31 17:15:55,815 INFO    SenderThread:43844 [sender.py:_start_run_threads():1136] run started: s2ky9vwy with start time 1704042955.357373
2023-12-31 17:15:55,828 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: check_version
2023-12-31 17:15:55,828 DEBUG   SenderThread:43844 [sender.py:send_request():409] send_request: check_version
2023-12-31 17:15:55,923 DEBUG   HandlerThread:43844 [handler.py:handle_request():146] handle_request: run_start
2023-12-31 17:15:55,934 DEBUG   HandlerThread:43844 [system_info.py:__init__():32] System info init
2023-12-31 17:15:55,934 DEBUG   HandlerThread:43844 [system_info.py:__init__():47] System info init done
2023-12-31 17:15:55,934 INFO    HandlerThread:43844 [system_monitor.py:start():194] Starting system monitor
2023-12-31 17:15:55,934 INFO    SystemMonitor:43844 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-31 17:15:55,934 INFO    HandlerThread:43844 [system_monitor.py:probe():214] Collecting system info
2023-12-31 17:15:55,935 INFO    SystemMonitor:43844 [interfaces.py:start():190] Started cpu monitoring
2023-12-31 17:15:55,935 DEBUG   HandlerThread:43844 [system_info.py:probe():196] Probing system
2023-12-31 17:15:55,936 INFO    SystemMonitor:43844 [interfaces.py:start():190] Started disk monitoring
2023-12-31 17:15:55,938 INFO    SystemMonitor:43844 [interfaces.py:start():190] Started gpuapple monitoring
2023-12-31 17:15:55,938 INFO    SystemMonitor:43844 [interfaces.py:start():190] Started memory monitoring
2023-12-31 17:15:55,939 INFO    SystemMonitor:43844 [interfaces.py:start():190] Started network monitoring
2023-12-31 17:15:55,943 DEBUG   HandlerThread:43844 [system_info.py:_probe_git():181] Probing git
2023-12-31 17:15:55,963 DEBUG   HandlerThread:43844 [system_info.py:_probe_git():189] Probing git done
2023-12-31 17:15:55,963 DEBUG   HandlerThread:43844 [system_info.py:probe():244] Probing system done
2023-12-31 17:15:55,963 DEBUG   HandlerThread:43844 [system_monitor.py:probe():223] {'os': 'macOS-12.7.1-arm64-arm-64bit', 'python': '3.12.1', 'heartbeatAt': '2023-12-31T17:15:55.936522', 'startedAt': '2023-12-31T17:15:55.349746', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'raw_data:latest', '--artifact_name', 'preprocessed_data', '--artifact_type', 'preprocessed_data', '--artifact_description', 'Preprocessed data'), 'state': 'running', 'program': '/Users/AahanAgrawal/Documents/workspace/genre_classification/preprocess/run.py', 'codePathLocal': 'run.py', 'codePath': 'preprocess/run.py', 'git': {'remote': 'git@github.com:yogabbagabb/genre_classification.git', 'commit': '28d6e3b0c3ddb103fe57bcd627fcaec2ec8eca61'}, 'email': 'aahan.agrawal@veeva.com', 'root': '/Users/AahanAgrawal/Documents/workspace/genre_classification', 'host': 'EU-VT0GMQG6L6', 'username': 'AahanAgrawal', 'executable': '/Users/AahanAgrawal/miniconda3/envs/mlflow-4dac83e71e02aa1ae97092cbee22d4a2cc1c65a8/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 926.3517189025879, 'used': 20.42892074584961}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2023-12-31 17:15:55,963 INFO    HandlerThread:43844 [system_monitor.py:probe():224] Finished collecting system info
2023-12-31 17:15:55,963 INFO    HandlerThread:43844 [system_monitor.py:probe():227] Publishing system info
2023-12-31 17:15:55,963 DEBUG   HandlerThread:43844 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-31 17:15:55,964 DEBUG   HandlerThread:43844 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-31 17:15:55,964 DEBUG   HandlerThread:43844 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-31 17:15:56,566 DEBUG   HandlerThread:43844 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-31 17:15:56,566 INFO    HandlerThread:43844 [system_monitor.py:probe():229] Finished publishing system info
